,location,elevator_subgroup_number,floor_policy,elevator_name,count_type,floor_count
311,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1021
312,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,948
313,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,880
314,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,971
315,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,948
316,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,880
317,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,971
318,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,970
319,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1000
320,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1063
321,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,970
322,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1000
323,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1063
324,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,950
325,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,846
326,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1024
327,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,950
328,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,846
329,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1024
330,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,910
331,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,945
332,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1038
333,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,910
334,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,945
335,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1038
336,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,985
337,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,922
338,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1016
339,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,985
340,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,922
341,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1016
342,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,933
343,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,920
344,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1010
345,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,933
346,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,920
347,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1010
348,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,979
349,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,914
350,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1073
351,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,979
352,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,914
353,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1073
354,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,945
355,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1004
356,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1000
357,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,945
358,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1004
359,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1000
360,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,902
361,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,960
362,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1004
363,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,902
364,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,960
365,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1004
366,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,964
367,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,929
368,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,950
369,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,964
370,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,929
371,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,950
372,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,825
373,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,892
374,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,943
375,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,825
376,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,892
377,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,943
378,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,991
379,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,985
380,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1055
381,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,991
382,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,985
383,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1055
384,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,959
385,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,944
386,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1021
387,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,959
388,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,944
389,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1021
390,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,948
391,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,880
392,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,971
393,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,948
394,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,880
395,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,971
396,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,970
397,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1000
398,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1063
399,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,970
400,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1000
401,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1063
402,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,950
403,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,846
404,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1024
405,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,950
406,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,846
407,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1024
408,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,910
409,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,945
410,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1038
411,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,910
412,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,945
413,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1038
414,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,985
415,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,922
416,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1016
417,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,985
418,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,922
419,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1016
420,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,933
421,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,920
422,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1010
423,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,933
424,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,920
425,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1010
426,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,979
427,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,914
428,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1073
429,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,979
430,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,914
431,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1073
432,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,945
433,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1004
434,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1000
435,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,945
436,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1004
437,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1000
438,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,902
439,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,960
440,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1004
441,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,902
442,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,960
443,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1004
444,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,964
445,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,929
446,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,950
447,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,964
448,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,929
449,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,950
450,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,825
451,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,892
452,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,943
453,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,825
454,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,892
455,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,943
456,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,991
457,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,985
458,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1055
459,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,991
460,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,985
461,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1055
462,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,959
463,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,944
464,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1021
465,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,959
466,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,944
467,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1021
468,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,948
469,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,880
470,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,971
471,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,948
472,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,880
473,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,971
474,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,970
475,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1000
476,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1063
477,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,970
478,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1000
479,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1063
480,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,950
481,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,846
482,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1024
483,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,950
484,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,846
485,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1024
486,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,910
487,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,945
488,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1038
489,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,910
490,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,945
491,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1038
492,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,985
493,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,922
494,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1016
495,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,985
496,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,922
497,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1016
498,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,933
499,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,920
500,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1010
501,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,933
502,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,920
503,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1010
504,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,979
505,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,914
506,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1073
507,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,979
508,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,914
509,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1073
510,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,945
511,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1004
512,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1000
513,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,945
514,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1004
515,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1000
516,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,902
517,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,960
518,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1004
519,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,902
520,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,960
521,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1004
522,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,964
523,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,929
524,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,950
525,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,964
526,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,929
527,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,950
528,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,825
529,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,892
530,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,943
531,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,825
532,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,892
533,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,943
534,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,991
535,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,985
536,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1055
537,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,991
538,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,985
539,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1055
540,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,959
541,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,944
542,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1021
543,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,959
544,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,944
545,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1021
546,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,948
547,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,880
548,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,971
549,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,948
550,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,880
551,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,971
552,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,970
553,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1000
554,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1063
555,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,970
556,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1000
557,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1063
558,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,950
559,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,846
560,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1024
561,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,950
562,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,846
563,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1024
564,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,910
565,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,945
566,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1038
567,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,910
568,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,945
569,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1038
570,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,985
571,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,922
572,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1016
573,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,985
574,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,922
575,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1016
576,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,933
577,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,920
578,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1010
579,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,933
580,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,920
581,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1010
582,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,979
583,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,914
584,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1073
585,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,979
586,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,914
587,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1073
588,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,945
589,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1004
590,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1000
591,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,945
592,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1004
593,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1000
594,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,902
595,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,960
596,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1004
597,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,902
598,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,960
599,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1004
