elevIndex,direction,floorIndex,latterStatus,time
a1,1,8,0,655.2357760010678
a2,1,8,1,656.2357760010678
a0,-1,17,0,664.2357760010678
a2,-1,7,0,668.6115389852015
a4,1,11,1,669.6115389852015
a4,1,11,0,670.6115389852015
a2,-1,10,1,670.6115389852015
a4,1,12,1,672.6115389852015
a2,1,10,1,675.3873838290674
a4,1,12,0,678.6115389852015
a1,1,4,1,683.0996345312997
a2,-1,10,0,684.6115389852015
a2,1,8,0,686.6115389852015
a1,-1,10,1,686.6115389852015
a1,-1,10,0,687.6115389852015
a2,1,15,1,690.6115389852015
a2,1,18,1,690.6115389852015
a2,1,10,1,690.6115389852015
a1,-1,14,1,690.6115389852015
a1,-1,14,1,690.6115389852015
a2,-1,8,1,693.8575835229176
a0,1,3,1,699.4304175583803
a2,1,10,0,700.6115389852015
a2,1,11,1,704.6115389852015
a0,1,3,0,708.4304175583803
a1,-1,14,0,708.6115389852015
a0,1,4,1,710.4304175583803
a1,1,4,0,710.6115389852015
a2,1,11,0,710.6115389852015
a1,1,8,1,711.6115389852015
a4,1,11,1,712.6115389852015
a0,1,4,0,716.4304175583803
a4,-1,7,0,717.6115389852015
a4,1,11,0,717.6115389852015
a1,1,4,1,718.4304175583803
a4,1,12,1,719.6115389852015
a0,-1,14,1,724.9063865819462
a4,1,12,0,725.6115389852015
a0,-1,14,0,725.9063865819462
a0,-1,15,1,727.9063865819462
a1,1,8,0,729.6115389852015
a2,1,15,0,730.6115389852015
a0,-1,15,0,733.9063865819462
a2,1,18,0,746.6115389852015
a1,1,6,1,747.3252456201596
a1,-1,14,0,749.6115389852015
a1,1,4,0,749.6115389852015
a1,1,8,1,752.6115389852015
a1,1,6,1,752.6115389852015
a1,1,7,1,758.6742236502223
a4,-1,6,1,759.4427134606995
a4,-1,6,0,760.4427134606995
a1,1,6,0,762.6115389852015
a4,-1,7,1,763.4427134606995
a4,-1,7,1,763.4427134606995
a4,-1,7,0,769.4427134606995
a1,1,7,1,769.6115389852015
a1,1,8,1,769.6115389852015
a1,1,8,1,769.6115389852015
a2,-1,7,1,771.4427134606995
a1,1,7,0,775.6115389852015
a1,1,8,1,779.6115389852015
a2,-1,7,0,780.4427134606995
a2,-1,10,1,782.4427134606995
a2,-1,10,1,782.4427134606995
a1,1,8,0,785.6115389852015
a2,-1,8,0,788.4427134606995
a2,-1,10,1,789.4427134606995
a2,-1,10,0,799.4427134606995
a1,-1,10,1,800.4427134606995
a1,-1,10,0,801.4427134606995
a1,-1,14,1,805.4427134606995
a1,-1,14,1,805.4427134606995
a1,-1,14,1,805.4427134606995
a1,-1,14,0,823.4427134606995
a0,-1,14,1,826.4427134606995
a3,1,1,1,826.5389582307764
a3,1,1,0,827.5389582307764
a0,1,4,0,831.4427134606995
a0,-1,14,0,831.4427134606995
a0,-1,15,1,833.4427134606995
a0,-1,15,1,833.4427134606995
a3,1,1,1,833.5389582307764
a3,1,1,0,834.5389582307764
a1,1,4,1,838.5952354278144
a0,-1,15,0,839.4427134606995
a1,1,4,0,839.5952354278144
a3,1,1,1,840.5389582307764
a3,1,1,0,841.5389582307764
a1,1,8,1,841.5952354278144
a3,1,1,1,847.5389582307764
a3,1,1,0,848.5389582307764
a3,1,1,1,854.5389582307764
a3,1,1,0,855.5389582307764
a1,1,8,0,859.5952354278144
a2,1,8,1,860.5952354278144
a3,1,1,1,861.5389582307764
a2,1,8,0,861.5952354278144
a3,1,1,0,862.5389582307764
a3,1,1,1,868.5389582307764
a3,1,1,0,869.5389582307764
a2,1,18,1,872.5952354278144
a2,1,14,1,872.5952354278144
a2,1,16,1,872.5952354278144
a2,1,17,1,872.5952354278144
a2,1,17,1,872.5952354278144
a2,1,10,1,872.5952354278144
a2,-1,7,1,875.1699493969127
a3,1,1,1,875.5389582307764
a3,1,1,0,876.5389582307764
a3,1,1,1,882.5389582307764
a2,1,10,0,882.5952354278144
a3,1,1,0,883.5389582307764
a3,1,1,1,889.5389582307764
a3,1,1,0,890.5389582307764
a1,-1,10,1,895.0637993062678
a1,-1,10,0,896.0637993062678
a3,1,1,1,896.5389582307764
a3,1,1,0,897.5389582307764
a0,1,0,1,897.8457791350069
a1,-1,14,1,898.0637993062678
a2,-1,1,1,901.5325595400225
a2,1,14,0,902.5952354278144
a3,1,1,1,903.5389582307764
a3,1,1,0,904.5389582307764
a3,1,1,1,910.5389582307764
a0,-1,18,0,910.8457791350069
a0,1,0,0,910.8457791350069
a3,1,1,0,911.5389582307764
a0,1,4,1,911.8457791350069
a2,1,16,0,914.5952354278144
a1,-1,14,0,916.0637993062678
a3,1,1,1,917.5389582307764
a0,-1,14,1,918.0637993062678
a3,1,1,0,918.5389582307764
a2,1,17,0,922.5952354278144
a3,1,1,1,924.5389582307764
a3,1,1,0,925.5389582307764
a2,1,18,1,925.5952354278144
a1,-1,10,1,928.956499639222
a0,1,4,0,929.8457791350069
a3,1,1,1,931.5389582307764
a2,1,18,0,931.5952354278144
a0,-1,14,0,931.8457791350069
a1,1,4,1,931.8457791350069
a3,1,1,0,932.5389582307764
a1,1,4,0,932.8457791350069
a0,-1,15,1,933.8457791350069
a1,1,6,1,933.8457791350069
a3,1,1,1,938.5389582307764
a3,1,1,0,939.5389582307764
a0,-1,15,0,939.8457791350069
a2,-1,1,0,941.5952354278144
a2,-1,10,1,943.5952354278144
a1,1,6,0,943.8457791350069
a3,1,1,1,945.5389582307764
a3,1,1,0,946.5389582307764
a1,1,4,1,952.0123487602193
a3,1,1,1,952.5389582307764
a3,1,1,0,953.5389582307764
a1,1,8,0,955.8457791350069
a1,-1,10,0,955.8457791350069
a1,-1,11,1,957.8457791350069
a3,1,1,1,959.5389582307764
a3,1,1,0,960.5389582307764
a4,-1,6,1,963.4544947855537
a1,-1,11,0,963.8457791350069
a3,1,1,1,966.5389582307764
a3,1,1,0,967.5389582307764
a1,-1,13,1,967.9662133571112
a4,1,12,0,968.4544947855537
a4,-1,6,0,968.4544947855537
a4,-1,7,1,969.4544947855537
a2,-1,7,0,969.5952354278144
a0,-1,17,1,969.9055433943222
a2,-1,10,1,970.5952354278144
a3,1,1,1,973.5389582307764
a4,-1,5,1,974.0307048546521
a3,1,1,0,974.5389582307764
a4,-1,7,0,975.4544947855537
a1,-1,13,0,976.9662133571112
a2,1,11,1,977.4544947855537
a0,-1,17,0,978.9055433943222
a1,-1,14,1,978.9662133571112
a0,-1,18,1,979.9055433943222
a3,1,1,1,980.5389582307764
a3,1,1,0,981.5389582307764
a2,-1,10,0,984.5952354278144
a1,-1,14,0,984.9662133571112
a0,-1,18,0,985.9055433943222
a1,1,4,0,986.9662133571112
a0,-1,14,1,986.9662133571112
a4,1,13,0,987.4544947855537
a4,-1,5,0,987.4544947855537
a3,1,1,1,987.5389582307764
a3,1,1,0,988.5389582307764
a4,-1,7,1,989.4544947855537
a1,1,8,1,989.9662133571112
a1,1,8,1,989.9662133571112
a3,1,1,1,994.5389582307764
a3,1,1,0,995.5389582307764
a3,1,1,1,996.5578588048112
a3,1,1,0,997.5578588048112
a4,-1,7,0,999.4544947855537
a2,1,11,0,999.5952354278144
a2,1,17,1,1000.5952354278144
a3,1,1,1,1001.5389582307764
a3,1,1,0,1002.5389582307764
a3,1,1,1,1003.5578588048112
a0,1,4,0,1003.9662133571112
a0,-1,14,0,1003.9662133571112
a3,1,1,0,1004.5578588048112
a0,-1,18,1,1004.9662133571112
a2,-1,9,1,1007.0495351808088
a1,1,8,0,1007.9662133571112
a3,1,1,1,1008.5389582307764
a3,1,1,0,1009.5389582307764
a1,1,8,1,1009.9662133571112
a3,1,1,1,1010.5578588048112
a1,1,8,0,1010.9662133571112
a3,1,1,0,1011.5578588048112
a3,1,1,1,1015.5389582307764
a3,1,1,0,1016.5389582307764
a3,1,1,1,1017.5578588048112
a3,1,1,0,1018.5578588048112
a3,1,1,1,1022.5389582307764
a0,-1,18,0,1022.9662133571112
a3,1,1,0,1023.5389582307764
a3,1,1,1,1024.557858804811
a3,1,1,0,1025.557858804811
a2,1,17,0,1026.5952354278143
a3,1,1,1,1029.5389582307764
a3,1,1,0,1030.5389582307764
a3,1,1,1,1031.557858804811
a3,1,1,0,1032.557858804811
a3,1,1,1,1036.5389582307764
a3,1,1,0,1037.5389582307764
a3,1,1,1,1038.557858804811
a2,-1,9,1,1039.2765530542715
a3,1,1,0,1039.557858804811
a3,1,1,1,1043.5389582307764
a3,1,1,0,1044.5389582307764
a3,1,1,1,1045.557858804811
a3,1,1,0,1046.557858804811
a2,1,16,1,1048.0003735500177
a0,1,1,1,1050.5389582307764
a3,1,1,1,1052.557858804811
a3,1,1,0,1053.557858804811
a0,1,1,0,1055.5389582307764
a0,1,3,1,1058.5389582307764
a0,1,4,1,1058.5389582307764
a2,-1,9,0,1062.5952354278143
a2,-1,10,1,1064.5952354278143
a2,-1,10,1,1064.5952354278143
a0,1,3,0,1068.5389582307764
a2,-1,10,0,1070.5952354278143
a1,-1,10,1,1074.5952354278143
a0,1,4,0,1075.5389582307764
a1,-1,10,0,1075.5952354278143
a1,-1,11,1,1080.5952354278143
a1,-1,14,1,1080.5952354278143
a1,-1,14,1,1080.5952354278143
a1,-1,11,0,1086.5952354278143
a1,-1,14,0,1102.5952354278143
a0,-1,14,1,1105.5952354278143
a0,-1,14,0,1106.5952354278143
a2,1,16,0,1108.5952354278143
a0,-1,15,1,1108.5952354278143
a2,1,18,1,1110.5952354278143
a0,-1,15,0,1114.5952354278143
a2,-1,7,1,1115.927832204026
a4,-1,4,1,1119.142687402768
a2,1,18,0,1120.5952354278143
a1,1,4,1,1122.9731669928613
a1,1,4,0,1123.9731669928613
a1,1,8,1,1124.9731669928613
a4,1,14,0,1132.142687402768
a4,-1,4,0,1132.142687402768
a0,1,3,1,1132.202740440651
a0,1,3,0,1133.202740440651
a0,1,4,1,1134.202740440651
a4,-1,4,1,1138.142687402768
a4,-1,4,0,1139.142687402768
a0,1,4,0,1140.202740440651
a1,1,8,0,1142.9731669928613
a4,-1,4,1,1145.142687402768
a4,-1,4,0,1146.142687402768
a2,-1,7,0,1152.5952354278143
a2,-1,10,1,1155.5952354278143
a2,-1,10,1,1155.5952354278143
a2,1,10,1,1158.092345929484
a2,-1,10,0,1169.5952354278143
a1,-1,10,1,1170.5952354278143
a1,-1,10,0,1171.5952354278143
a1,-1,14,1,1175.5952354278143
a1,-1,14,1,1175.5952354278143
a1,1,7,1,1179.0556867810535
a2,1,10,0,1180.5952354278143
a2,1,18,1,1182.5952354278143
a1,-1,14,0,1193.5952354278143
a0,-1,14,1,1196.5952354278143
a0,-1,14,0,1197.5952354278143
a0,-1,15,1,1199.5952354278143
a1,-1,11,1,1205.259763850109
a0,-1,15,0,1205.5952354278143
a2,-1,1,1,1210.5461093992433
a1,1,7,0,1210.5952354278143
a1,1,8,1,1211.5952354278143
a1,1,6,1,1214.8088937104258
a2,-1,2,1,1214.8561593963861
a2,1,18,0,1216.5952354278143
a1,1,8,0,1217.5952354278143
a2,-1,1,0,1224.5952354278143
a1,-1,11,0,1224.5952354278143
a2,-1,10,1,1225.5952354278143
a1,-1,14,1,1226.5952354278143
a0,-1,15,1,1226.7375097041702
a0,-1,15,0,1227.7375097041702
a0,-1,17,1,1229.7375097041702
a0,-1,14,1,1231.3374515075957
a2,-1,2,0,1231.5952354278143
a2,-1,10,1,1233.5952354278143
a0,-1,17,0,1239.7375097041702
a1,-1,14,0,1240.5952354278143
a2,-1,0,1,1242.2939702713675
a1,1,6,0,1251.5952354278143
a1,1,8,1,1253.5952354278143
a0,1,4,0,1254.7375097041702
a0,-1,14,0,1254.7375097041702
a2,-1,8,1,1255.0342787515729
a2,-1,1,1,1255.6156921843549
a4,-1,6,1,1255.7253682786459
a0,-1,18,1,1257.7375097041702
a0,-1,17,1,1257.7375097041702
a2,-1,8,0,1260.0342787515729
a2,-1,9,1,1261.0342787515729
a1,1,8,0,1263.5952354278143
a2,1,8,1,1264.5952354278143
a4,-1,6,0,1264.7253682786459
a4,-1,7,1,1266.7253682786459
a2,-1,9,0,1267.0342787515729
a0,-1,17,0,1271.7375097041702
a4,-1,7,0,1272.7253682786459
a2,-1,7,1,1273.7253682786459
a2,-1,10,0,1275.0342787515729
a2,1,8,0,1278.0342787515729
a1,-1,10,1,1278.0342787515729
a0,-1,18,0,1278.7375097041702
a1,-1,10,0,1279.0342787515729
a1,-1,13,1,1282.0342787515729
a1,-1,11,1,1282.0342787515729
a4,-1,6,1,1282.5008869187172
a4,-1,5,1,1285.2073096972279
a2,1,14,1,1287.0342787515729
a2,1,11,1,1287.0342787515729
a2,1,14,1,1287.0342787515729
a2,1,11,1,1287.0342787515729
a2,1,11,1,1287.0342787515729
a1,-1,11,0,1288.0342787515729
a2,1,8,1,1293.6686843560915
a4,1,13,0,1294.2073096972279
a4,-1,5,0,1294.2073096972279
a4,-1,7,1,1295.2073096972279
a1,-1,13,0,1299.0342787515729
a2,1,11,0,1301.0342787515729
a4,-1,6,0,1301.2073096972279
a4,-1,7,1,1303.2073096972279
a4,-1,7,0,1309.2073096972279
a1,1,4,1,1309.4874508241908
a2,-1,7,1,1311.2073096972279
a1,-1,14,0,1314.4874508241908
a1,1,4,0,1314.4874508241908
a2,1,14,0,1317.0342787515729
a1,1,8,1,1317.4874508241908
a1,1,8,1,1317.4874508241908
a3,1,1,1,1324.577426586744
a1,-1,10,1,1325.5091598679383
a3,1,1,0,1325.577426586744
a0,1,0,1,1325.93982139218
a0,1,0,0,1326.93982139218
a0,1,4,1,1329.93982139218
a0,1,4,1,1329.93982139218
a3,1,1,1,1331.577426586744
a3,1,1,0,1332.577426586744
a1,1,8,0,1335.4874508241908
a1,-1,10,0,1337.4874508241908
a2,1,8,1,1337.4874508241908
a3,1,1,1,1338.577426586744
a2,1,18,0,1339.0342787515729
a2,-1,0,0,1339.0342787515729
a1,-1,14,1,1339.4874508241908
a3,1,1,0,1339.577426586744
a2,-1,10,1,1340.0342787515729
a3,1,1,1,1345.577426586744
a2,-1,1,0,1346.0342787515729
a3,1,1,0,1346.577426586744
a0,1,4,0,1347.93982139218
a2,-1,10,1,1348.0342787515729
a1,1,4,1,1349.93982139218
a3,1,1,1,1352.577426586744
a0,1,3,1,1353.2688842828718
a3,1,1,0,1353.577426586744
a1,-1,14,0,1357.4874508241908
a0,-1,15,0,1358.2688842828718
a0,1,3,0,1358.2688842828718
a1,1,4,0,1358.4874508241908
a2,1,9,1,1358.7841174824814
a0,1,4,1,1360.2688842828718
a1,1,8,1,1361.4874508241908
a1,1,8,1,1361.4874508241908
a2,-1,8,1,1362.4284093787262
a0,1,4,0,1366.2688842828718
a1,1,4,1,1367.2688842828718
a1,1,4,1,1367.4874508241908
a2,-1,7,0,1374.0342787515729
a1,-1,13,1,1377.3144810274682
a2,-1,10,1,1379.0342787515729
a2,-1,10,1,1379.0342787515729
a2,-1,10,1,1379.0342787515729
a2,-1,10,1,1379.0342787515729
a1,1,8,0,1379.4874508241908
a2,1,8,1,1380.4874508241908
a2,-1,8,0,1385.0342787515729
a2,-1,10,1,1386.0342787515729
a1,-1,10,1,1387.5920393873464
a1,-1,13,0,1394.4874508241908
a2,-1,10,0,1396.0342787515729
a1,-1,14,1,1396.4874508241908
a2,1,8,0,1398.0342787515729
a1,-1,10,1,1398.0342787515729
a1,-1,14,0,1402.4874508241908
a1,1,4,0,1403.4874508241908
a0,-1,14,1,1403.4874508241908
a0,-1,14,0,1404.4874508241908
a4,-1,6,1,1405.020102159227
a1,1,8,1,1405.4874508241908
a0,-1,17,1,1408.4874508241908
a0,-1,17,1,1408.4874508241908
a2,1,9,1,1409.0342787515729
a2,1,11,1,1409.0342787515729
a2,1,15,1,1409.0342787515729
a2,1,17,1,1409.0342787515729
a2,1,18,1,1409.0342787515729
a2,1,11,1,1409.0342787515729
a4,1,12,0,1410.020102159227
a4,-1,6,0,1410.020102159227
a4,-1,7,1,1411.020102159227
a2,1,9,0,1415.0342787515729
a4,-1,7,0,1417.020102159227
a4,1,11,1,1418.020102159227
a1,1,5,1,1418.928834176546
a4,1,11,0,1419.020102159227
a2,1,11,1,1420.0342787515729
a2,1,18,1,1420.0342787515729
a0,-1,17,0,1422.4874508241908
a1,1,8,0,1423.4874508241908
a4,1,12,1,1425.020102159227
a4,1,13,1,1425.020102159227
a4,1,12,1,1425.020102159227
a1,-1,10,0,1425.4874508241908
a2,1,8,1,1425.4874508241908
a2,1,11,0,1430.0342787515729
a0,1,0,1,1430.7000943079374
a4,1,12,0,1431.020102159227
a0,-1,18,0,1435.7000943079374
a0,1,0,0,1435.7000943079374
a2,1,15,1,1436.0342787515729
a0,1,4,1,1436.7000943079374
a1,-1,14,1,1437.4874508241908
a1,-1,12,1,1437.4874508241908
a1,-1,14,1,1437.4874508241908
a1,-1,14,1,1437.4874508241908
a1,-1,14,1,1437.4874508241908
a1,-1,14,1,1437.4874508241908
a1,-1,14,1,1437.4874508241908
a1,-1,14,1,1437.4874508241908
a4,1,13,0,1440.020102159227
a4,1,11,1,1442.0342787515729
a1,-1,12,0,1447.4874508241908
a2,1,10,1,1449.236698886698
a4,-1,7,0,1451.0342787515729
a4,1,11,0,1451.0342787515729
a4,1,12,1,1452.0342787515729
a2,1,15,0,1454.0342787515729
a0,1,4,0,1454.7000943079374
a4,1,12,0,1458.0342787515729
a1,-1,14,0,1458.4874508241908
a0,-1,14,1,1464.4874508241908
a0,-1,14,0,1465.4874508241908
a2,1,17,0,1466.0342787515729
a1,1,5,0,1470.4874508241908
a0,-1,15,1,1470.4874508241908
a0,-1,15,1,1470.4874508241908
a0,-1,18,1,1470.4874508241908
a1,1,8,1,1473.4874508241908
a1,1,8,1,1473.4874508241908
a2,1,18,0,1474.0342787515729
a0,-1,15,0,1476.4874508241908
a1,-1,10,1,1476.8809874064705
a4,-1,5,1,1482.3436377815262
a2,1,11,1,1486.8093218182914
a2,-1,7,1,1487.0867008217085
a4,1,13,0,1487.3436377815262
a4,-1,5,0,1487.3436377815262
a1,1,8,0,1487.4874508241908
a4,-1,7,1,1489.3436377815262
a1,-1,10,0,1489.4874508241908
a2,1,8,1,1489.4874508241908
a2,-1,8,1,1493.4618088209127
a0,-1,18,0,1493.4874508241908
a1,-1,14,1,1493.4874508241908
a1,-1,12,1,1493.4874508241908
a4,-1,7,0,1499.3436377815262
a4,-1,7,1,1501.3436377815262
a4,-1,7,0,1502.3436377815262
a1,-1,12,0,1503.4874508241908
a2,-1,7,0,1508.0867008217085
a2,-1,10,1,1511.0867008217085
a2,-1,10,1,1511.0867008217085
a1,-1,14,0,1514.4874508241908
a0,-1,14,1,1516.4874508241908
a2,-1,8,0,1517.0867008217085
a2,-1,10,1,1518.0867008217085
a2,-1,10,0,1528.0867008217085
a2,1,8,0,1529.0867008217085
a1,-1,10,1,1529.0867008217085
a4,-1,4,1,1532.172484054468
a2,1,18,1,1533.0867008217085
a2,1,10,1,1533.0867008217085
a2,1,11,1,1533.0867008217085
a0,1,4,0,1533.4874508241908
a0,-1,14,0,1533.4874508241908
a0,-1,18,1,1534.4874508241908
a2,1,10,0,1543.0867008217085
a4,1,14,0,1545.172484054468
a4,-1,4,0,1545.172484054468
a1,1,8,0,1546.0867008217085
a1,-1,10,0,1546.0867008217085
a2,1,15,1,1547.0867008217085
a1,-1,12,1,1549.0867008217085
a1,-1,14,1,1549.0867008217085
a1,-1,13,1,1549.0867008217085
a4,-1,4,1,1551.172484054468
a4,-1,4,0,1552.172484054468
a0,-1,18,0,1552.4874508241908
a2,1,11,0,1553.0867008217085
a4,1,11,1,1555.0867008217085
a2,1,17,1,1557.0867008217085
a2,-1,4,1,1558.172484054468
a4,-1,6,1,1558.865384293631
a1,-1,12,0,1559.0867008217085
a4,1,11,1,1563.0867008217085
a1,-1,13,0,1567.0867008217085
a4,-1,6,0,1567.865384293631
a4,-1,7,1,1568.865384293631
a1,-1,14,0,1574.0867008217085
a4,-1,7,0,1574.865384293631
a2,1,15,0,1575.0867008217085
a4,1,11,0,1576.865384293631
a4,1,12,1,1577.865384293631
a4,1,12,0,1583.865384293631
a2,1,17,0,1587.0867008217085
a0,1,3,1,1589.5128331200983
a2,1,18,0,1595.0867008217085
a1,1,6,1,1598.3164209581478
a1,-1,10,1,1602.1536030390143
a0,1,3,0,1602.5128331200983
a0,1,4,1,1603.5128331200983
a1,1,6,0,1607.3164209581478
a1,1,8,1,1608.3164209581478
a0,1,4,0,1609.5128331200983
a2,-1,1,1,1611.5147985189344
a2,-1,4,0,1614.0867008217085
a2,-1,9,1,1618.0867008217085
a2,-1,10,1,1618.0867008217085
a2,-1,10,1,1618.0867008217085
a1,1,8,0,1618.3164209581478
a1,-1,10,0,1619.3164209581478
a1,-1,14,1,1620.3164209581478
a1,1,4,1,1626.0001650006839
a2,1,8,1,1628.030047231113
a1,-1,14,0,1638.3164209581478
a1,1,4,0,1639.3164209581478
a2,-1,9,0,1640.0867008217085
a1,1,8,1,1641.3164209581478
a1,1,8,1,1641.3164209581478
a2,-1,10,0,1647.0867008217085
a2,1,8,0,1648.0867008217085
a1,-1,10,1,1648.0867008217085
a2,1,17,1,1649.0867008217085
a1,1,8,0,1659.3164209581478
a1,-1,10,0,1661.3164209581478
a2,1,8,1,1661.3164209581478
a2,-1,3,1,1662.6098797065902
a2,1,9,1,1662.6832711142613
a1,-1,14,1,1663.3164209581478
a1,-1,14,1,1663.3164209581478
a2,-1,2,1,1663.7666003608945
a2,-1,9,1,1668.7860808331316
a1,1,7,1,1673.96822592944
a1,-1,14,0,1681.3164209581478
a2,-1,0,1,1683.0939393772076
a0,-1,14,1,1683.3164209581478
a0,-1,14,0,1684.3164209581478
a2,1,17,0,1687.0867008217085
a0,-1,15,1,1687.3164209581478
a0,-1,15,1,1687.3164209581478
a0,-1,15,0,1693.3164209581478
a2,1,18,0,1694.0867008217085
a2,-1,0,0,1694.0867008217085
a1,1,7,0,1697.3164209581478
a2,-1,10,1,1698.0867008217085
a2,-1,10,1,1698.0867008217085
a1,1,8,1,1698.3164209581478
a2,-1,1,0,1704.0867008217085
a1,1,8,0,1704.3164209581478
a2,-1,10,1,1705.0867008217085
a0,-1,14,1,1705.802457150306
a2,1,8,1,1706.3164209581478
a0,1,4,0,1710.802457150306
a0,-1,14,0,1710.802457150306
a2,-1,2,0,1711.0867008217085
a0,-1,15,1,1711.802457150306
a2,-1,10,1,1712.0867008217085
a0,-1,15,0,1717.802457150306
a2,-1,3,0,1718.0867008217085
a1,1,4,1,1718.9242090585763
a2,-1,7,1,1719.0867008217085
a2,-1,0,1,1724.2376411299715
a0,1,0,1,1732.362606224366
a1,-1,14,0,1735.9242090585763
a1,1,4,0,1735.9242090585763
a1,1,8,1,1736.9242090585763
a2,-1,7,0,1737.0867008217085
a4,1,11,1,1738.0867008217085
a2,-1,10,1,1740.0867008217085
a1,1,7,1,1742.694915706399
a4,-1,7,0,1743.0867008217085
a4,1,11,0,1743.0867008217085
a2,-1,8,1,1743.8292421128276
a4,1,13,1,1745.0867008217085
a0,-1,18,0,1745.362606224366
a0,1,0,0,1745.362606224366
a0,1,4,1,1747.362606224366
a2,-1,8,0,1748.8292421128276
a2,-1,10,1,1749.8292421128276
a4,-1,4,1,1750.0289297525974
a1,1,7,0,1751.694915706399
a1,1,8,1,1752.694915706399
a4,1,13,0,1755.0867008217085
a0,-1,15,1,1755.2924711141086
a2,-1,9,0,1755.8292421128276
a1,-1,11,1,1756.807470973085
a2,-1,10,1,1757.8292421128276
a1,1,8,0,1758.694915706399
a2,1,8,1,1760.694915706399
a4,1,14,0,1763.0867008217085
a4,-1,4,0,1763.0867008217085
a2,-1,10,0,1763.8292421128276
a0,1,4,0,1765.362606224366
a2,1,8,0,1765.8292421128276
a1,-1,11,0,1766.694915706399
a1,-1,14,1,1767.694915706399
a4,-1,4,1,1769.0867008217085
a4,-1,4,0,1770.0867008217085
a2,1,14,1,1771.8292421128276
a2,1,14,1,1771.8292421128276
a2,1,16,1,1771.8292421128276
a2,1,11,1,1771.8292421128276
a2,1,11,1,1771.8292421128276
a0,-1,15,0,1773.362606224366
a1,1,4,1,1773.4832175170513
a0,-1,18,1,1775.362606224366
a4,-1,4,1,1776.0867008217085
a4,-1,4,0,1777.0867008217085
a4,-1,4,1,1777.3955604850191
a2,1,9,0,1777.8292421128276
a4,-1,4,0,1778.3955604850191
a2,1,10,1,1779.8292421128276
a1,-1,14,0,1781.694915706399
a4,-1,4,1,1783.0867008217085
a1,1,4,0,1783.694915706399
a0,-1,14,1,1783.694915706399
a4,-1,4,0,1784.0867008217085
a4,-1,4,1,1784.3955604850191
a1,1,8,1,1784.694915706399
a4,-1,4,0,1785.3955604850191
a2,1,10,0,1785.8292421128276
a0,-1,18,0,1789.362606224366
a4,-1,4,1,1790.0867008217085
a2,-1,2,1,1790.6297575329938
a4,-1,4,0,1791.0867008217085
a4,-1,4,1,1791.3955604850191
a4,-1,4,0,1792.3955604850191
a2,1,11,0,1793.8292421128276
a4,1,11,1,1795.8292421128276
a2,-1,4,1,1797.0867008217085
a2,-1,4,1,1798.3955604850191
a1,-1,10,1,1799.7915402157296
a4,1,11,1,1801.8292421128276
a1,1,8,0,1802.694915706399
a1,-1,10,0,1804.694915706399
a2,1,8,1,1804.694915706399
a2,-1,1,1,1806.7279190662603
a0,1,4,0,1808.362606224366
a0,-1,14,0,1808.362606224366
a4,-1,7,0,1808.8292421128276
a4,1,11,0,1808.8292421128276
a2,1,14,0,1809.8292421128276
a4,1,12,1,1809.8292421128276
a0,-1,17,1,1810.362606224366
a1,-1,11,1,1814.694915706399
a1,-1,14,1,1814.694915706399
a1,-1,14,1,1814.694915706399
a1,-1,14,1,1814.694915706399
a1,-1,14,1,1814.694915706399
a1,-1,11,1,1814.694915706399
a1,-1,14,1,1814.694915706399
a4,1,12,0,1815.8292421128276
a1,-1,11,0,1820.694915706399
a2,1,16,0,1822.8292421128276
a0,-1,17,0,1824.362606224366
a1,-1,14,1,1825.694915706399
a2,1,17,1,1827.8292421128276
a2,1,17,1,1827.8292421128276
a2,1,17,0,1833.8292421128276
a2,1,18,1,1837.8292421128276
a1,-1,14,0,1839.694915706399
a0,-1,14,1,1843.694915706399
a2,1,18,0,1843.8292421128276
a2,-1,0,0,1845.8292421128276
a2,-1,10,1,1847.8292421128276
a0,-1,17,1,1847.977877807246
a2,-1,1,0,1853.8292421128276
a2,-1,3,1,1854.8292421128276
a0,1,4,0,1856.694915706399
a0,-1,14,0,1856.694915706399
a2,-1,2,0,1860.8292421128276
a2,-1,10,1,1861.8292421128276
a0,-1,18,1,1864.694915706399
a0,-1,15,1,1864.694915706399
a0,-1,18,1,1864.694915706399
a0,-1,15,1,1864.694915706399
a2,-1,3,0,1867.8292421128276
a0,-1,15,0,1870.694915706399
a2,-1,4,0,1875.8292421128276
a0,-1,17,1,1877.4905067977675
a2,-1,8,1,1879.8292421128276
a2,-1,10,1,1879.8292421128276
a4,-1,6,1,1879.9429898791336
a4,-1,6,0,1880.9429898791336
a4,-1,7,1,1881.9429898791336
a0,-1,17,0,1883.694915706399
a0,-1,18,1,1885.694915706399
a4,-1,7,0,1887.9429898791336
a4,1,11,1,1888.9429898791336
a4,1,11,0,1889.9429898791336
a0,-1,18,0,1891.694915706399
a4,1,11,1,1895.9429898791336
a4,1,11,0,1896.9429898791336
a1,-1,11,1,1897.1842210517216
a2,-1,8,0,1897.8292421128276
a4,1,11,1,1902.9429898791336
a4,1,11,0,1903.9429898791336
a0,1,0,1,1907.1864872345718
a0,1,0,0,1908.1864872345718
a2,-1,10,0,1909.8292421128276
a4,1,11,1,1909.9429898791336
a1,1,7,0,1910.1842210517216
a1,-1,11,0,1910.1842210517216
a0,1,4,1,1910.1864872345718
a2,1,8,0,1910.8292421128276
a4,1,11,0,1910.9429898791336
