action,riderNumAfter,floorIndex,direction,time
2,1,1,1,3901.8456760360687
2,1,1,1,3908.8456760360687
2,0,8,-1,3913.820889307861
2,1,1,1,3915.8456760360687
1,0,3,-1,3916.8861494014805
1,1,3,1,3916.8861494014805
1,1,8,-1,3919.3688752814064
1,0,8,1,3919.3688752814064
2,0,7,-1,3920.820889307861
2,1,1,1,3922.8456760360687
1,1,16,-1,3925.3589752427047
1,0,16,1,3925.3589752427047
2,1,1,1,3929.8456760360687
1,2,16,-1,3931.5929665676886
1,0,16,1,3931.5929665676886
2,0,3,1,3931.8861494014805
2,0,18,-1,3934.820889307861
1,3,4,-1,3936.820889307861
2,1,1,1,3936.8456760360687
1,1,1,-1,3940.594446449364
1,1,1,1,3940.594446449364
2,0,4,-1,3942.8861494014805
2,1,1,1,3943.8456760360687
2,0,16,-1,3948.820889307861
1,1,14,-1,3950.796692810237
1,0,14,1,3950.796692810237
2,1,1,1,3950.8456760360687
1,0,4,-1,3953.8762816010967
1,3,4,1,3953.8762816010967
2,0,3,-1,3953.8861494014805
2,0,15,-1,3955.820889307861
2,1,1,1,3957.8456760360687
2,0,4,1,3957.8762816010967
2,0,14,-1,3962.820889307861
2,1,1,1,3964.8456760360687
2,1,1,1,3971.8456760360687
2,0,7,1,3973.8762816010967
1,1,17,-1,3977.6331991234115
1,0,17,1,3977.6331991234115
1,2,8,1,3980.8762816010967
2,0,1,-1,3987.8456760360687
1,1,17,-1,3992.544447249361
1,1,17,1,3992.544447249361
1,3,8,-1,3992.820889307861
2,0,8,1,3996.820889307861
2,0,8,-1,3998.820889307861
2,0,1,1,4002.8456760360687
1,0,3,-1,4004.119940224584
1,1,3,1,4004.119940224584
1,1,6,-1,4011.4064760426972
1,2,6,1,4011.4064760426972
2,16,11,1,4011.820889307861
1,17,11,1,4011.820889307861
1,1,1,-1,4012.6686703593728
1,0,1,1,4012.6686703593728
2,0,6,-1,4013.4064760426972
2,0,3,1,4015.119940224584
1,2,4,1,4022.119940224584
1,1,15,-1,4022.4856666513224
1,0,15,1,4022.4856666513224
1,2,4,-1,4028.4064760426972
1,1,8,-1,4031.397838284477
1,0,8,1,4031.397838284477
2,0,4,1,4031.4064760426972
2,0,4,-1,4032.4064760426972
1,0,9,-1,4037.1420869786525
1,1,9,1,4037.1420869786525
1,1,8,-1,4039.658504314307
1,1,8,1,4039.658504314307
1,9,12,-1,4047.477176912914
1,1,12,1,4047.477176912914
2,0,1,-1,4048.4064760426972
2,0,17,-1,4049.820889307861
1,3,8,1,4050.4064760426972
2,0,8,-1,4052.4064760426972
1,1,6,-1,4052.624661607369
1,2,6,1,4052.624661607369
1,1,16,-1,4058.3383275381198
1,0,16,1,4058.3383275381198
2,0,16,-1,4060.3383275381198
2,0,15,-1,4069.3383275381198
1,0,15,-1,4081.889511956173
1,1,15,1,4081.889511956173
1,2,8,-1,4101.33832753812
1,1,3,-1,4106.53948880603
1,0,3,1,4106.53948880603
2,0,9,1,4108.33832753812
2,17,11,1,4119.33832753812
1,18,11,1,4119.33832753812
2,0,3,1,4119.53948880603
2,0,8,-1,4120.33832753812
2,0,3,-1,4120.53948880603
1,0,3,-1,4127.677800526918
1,1,3,1,4127.677800526918
2,0,15,1,4139.33832753812
1,2,4,-1,4139.33832753812
1,1,14,-1,4142.1138490276235
1,0,14,1,4142.1138490276235
2,0,3,1,4152.53948880603
1,1,4,1,4159.53948880603
2,0,4,1,4161.53948880603
2,0,4,-1,4162.53948880603
2,0,3,-1,4169.53948880603
1,0,0,-1,4170.9037769904635
1,1,0,1,4170.9037769904635
2,0,14,-1,4173.33832753812
2,0,7,1,4176.53948880603
1,0,4,-1,4185.088789058386
1,1,4,1,4185.088789058386
2,0,0,1,4186.53948880603
1,0,8,-1,4186.79882154297
1,4,8,1,4186.79882154297
1,1,8,-1,4187.329523052101
1,4,8,1,4187.329523052101
1,0,1,-1,4188.224369547207
1,1,1,1,4188.224369547207
2,1,1,1,4189.224369547207
1,0,16,-1,4192.004006816025
1,1,16,1,4192.004006816025
1,0,11,-1,4194.841640676897
1,19,11,1,4194.841640676897
2,1,1,1,4196.224369547207
2,0,4,1,4200.088789058386
1,2,8,-1,4200.33832753812
2,1,1,1,4203.224369547207
2,0,8,1,4205.33832753812
1,1,4,1,4206.53948880603
1,0,5,-1,4207.508735648009
1,1,5,1,4207.508735648009
1,1,16,-1,4209.162082777937
1,1,16,1,4209.162082777937
2,1,1,1,4210.224369547207
2,0,5,1,4210.508735648009
2,0,10,1,4216.33832753812
2,1,1,1,4217.224369547207
2,1,1,1,4224.224369547207
1,19,11,1,4224.33832753812
2,19,11,1,4226.33832753812
1,2,8,1,4226.508735648009
2,0,8,-1,4229.508735648009
2,1,1,1,4231.224369547207
1,1,10,-1,4235.53994511409
1,0,10,1,4235.53994511409
1,2,6,-1,4237.525293459435
1,2,6,1,4237.525293459435
2,1,1,1,4238.224369547207
1,0,4,-1,4244.773116025542
1,2,4,1,4244.773116025542
2,1,1,1,4245.224369547207
1,1,17,-1,4245.257001702912
1,1,17,1,4245.257001702912
2,0,6,-1,4246.525293459435
2,0,16,1,4251.33832753812
2,1,1,1,4252.224369547207
1,3,4,-1,4258.525293459435
2,1,1,1,4259.224369547207
1,6,13,-1,4260.25868249986
1,0,13,1,4260.25868249986
2,0,17,1,4261.33832753812
1,0,7,-1,4261.772549802177
1,1,7,1,4261.772549802177
2,0,4,1,4262.525293459435
1,0,8,-1,4263.4147536796
1,3,8,1,4263.4147536796
2,0,4,-1,4265.525293459435
1,1,18,-1,4266.147832492012
1,0,18,1,4266.147832492012
2,1,1,1,4266.224369547207
1,10,12,-1,4269.4699664162135
1,1,12,1,4269.4699664162135
2,0,18,-1,4272.33832753812
2,0,3,-1,4272.525293459435
2,1,1,1,4273.224369547207
2,1,1,1,4280.224369547207
2,0,17,-1,4281.33832753812
1,5,8,1,4282.525293459435
1,0,0,-1,4285.478745485697
1,1,0,1,4285.478745485697
2,1,1,1,4287.224369547207
2,0,16,-1,4288.33832753812
2,0,0,1,4291.525293459435
2,1,1,1,4294.224369547207
1,0,3,-1,4300.099845950011
1,1,3,1,4300.099845950011
1,1,9,-1,4303.121251920351
1,0,9,1,4303.121251920351
2,0,1,1,4303.224369547207
1,1,4,-1,4308.7424167027575
1,0,4,1,4308.7424167027575
2,0,11,-1,4311.33832753812
2,0,3,1,4316.224369547207
2,0,10,-1,4319.33832753812
1,1,4,1,4325.224369547207
2,0,9,-1,4327.33832753812
1,1,15,-1,4330.527182514098
1,0,15,1,4330.527182514098
1,3,8,-1,4335.33832753812
1,1,1,-1,4337.230891864681
1,0,1,1,4337.230891864681
2,0,8,1,4342.33832753812
1,1,11,-1,4343.783696349776
1,19,11,1,4343.783696349776
2,0,1,-1,4352.230891864681
1,0,5,-1,4352.580495546163
1,1,5,1,4352.580495546163
2,0,10,1,4353.33832753812
2,0,8,-1,4356.33832753812
1,0,1,-1,4357.142727861393
1,1,1,1,4357.142727861393
2,1,1,1,4358.142727861393
1,2,15,-1,4364.731586215811
1,0,15,1,4364.731586215811
2,1,1,1,4365.142727861393
2,1,1,1,4372.142727861393
2,0,14,1,4372.33832753812
2,1,1,1,4379.142727861393
2,0,15,1,4380.33832753812
1,2,4,-1,4382.741946156786
1,1,4,1,4382.741946156786
2,1,1,1,4386.142727861393
2,0,16,1,4389.33832753812
1,0,3,-1,4389.342220184047
1,1,3,1,4389.342220184047
1,0,8,-1,4392.845647252668
1,1,8,1,4392.845647252668
2,1,1,1,4393.142727861393
1,2,4,-1,4395.660502421813
1,2,4,1,4395.660502421813
2,0,15,-1,4399.33832753812
2,1,1,1,4400.142727861393
2,0,3,1,4400.342220184047
2,1,1,1,4407.142727861393
1,3,4,1,4407.342220184047
2,0,4,-1,4410.342220184047
2,0,4,1,4411.342220184047
2,1,1,1,4414.142727861393
2,0,3,-1,4417.342220184047
2,0,11,-1,4418.33832753812
1,1,4,-1,4418.9441262382115
1,0,4,1,4418.9441262382115
2,1,1,1,4421.142727861393
2,0,6,1,4426.342220184047
2,1,1,1,4428.142727861393
1,0,0,-1,4432.479809588746
1,1,0,1,4432.479809588746
1,1,9,-1,4432.750585973732
1,0,9,1,4432.750585973732
1,1,16,-1,4434.890345659867
1,0,16,1,4434.890345659867
2,1,1,1,4435.142727861393
2,0,7,1,4435.342220184047
1,2,8,-1,4436.33832753812
1,1,17,-1,4437.262246865745
1,0,17,1,4437.262246865745
2,0,8,1,4437.33832753812
1,1,6,-1,4437.424808683575
1,0,6,1,4437.424808683575
2,1,1,1,4442.142727861393
1,3,8,1,4444.342220184047
2,1,1,1,4449.142727861393
2,0,4,-1,4452.342220184047
1,1,11,-1,4452.721514772303
1,19,11,1,4452.721514772303
2,1,1,1,4456.142727861393
2,0,6,-1,4456.342220184047
2,1,1,1,4463.142727861393
1,1,6,-1,4464.608769105824
1,0,6,1,4464.608769105824
1,1,4,-1,4467.342220184047
2,0,15,1,4469.33832753812
2,1,1,1,4470.142727861393
2,1,1,1,4477.142727861393
2,0,6,1,4477.342220184047
2,0,6,-1,4478.342220184047
2,1,1,1,4484.142727861393
2,0,11,-1,4488.33832753812
2,0,4,-1,4490.342220184047
1,1,4,-1,4490.342220184047
2,1,1,1,4491.142727861393
2,1,1,1,4498.142727861393
2,1,1,1,4505.142727861393
2,1,1,1,4512.142727861393
1,1,4,-1,4513.41867099874
1,1,4,1,4513.41867099874
1,1,11,-1,4518.825525464385
1,19,11,1,4518.825525464385
2,1,1,1,4519.142727861393
1,2,17,-1,4525.862943647894
1,0,17,1,4525.862943647894
2,1,1,1,4526.142727861393
1,0,3,-1,4528.472735413374
1,1,3,1,4528.472735413374
2,0,4,-1,4529.342220184047
1,0,14,-1,4533.987653534107
1,1,14,1,4533.987653534107
1,2,8,-1,4543.141400499083
1,4,8,1,4543.141400499083
1,0,0,-1,4544.7770642819405
1,2,0,1,4544.7770642819405
2,0,1,-1,4545.342220184047
2,0,1,1,4547.342220184047
1,1,3,-1,4552.766118585235
1,1,3,1,4552.766118585235
2,0,17,1,4558.862943647894
2,0,17,-1,4562.862943647894
2,0,8,-1,4563.141400499083
2,0,3,-1,4570.342220184047
1,0,7,-1,4574.537512517343
1,1,7,1,4574.537512517343
1,1,4,-1,4575.883898317318
1,1,4,1,4575.883898317318
2,0,1,-1,4581.342220184047
1,2,4,-1,4584.141400499083
1,1,1,-1,4590.0954038479
1,0,1,1,4590.0954038479
2,0,11,-1,4590.862943647894
1,11,12,-1,4595.258945136354
1,1,12,1,4595.258945136354
2,0,7,1,4599.141400499083
2,0,4,-1,4599.342220184047
2,0,9,-1,4602.862943647894
1,5,8,1,4607.141400499083
1,2,8,-1,4611.862943647894
2,0,8,-1,4614.862943647894
2,0,1,-1,4617.342220184047
2,0,8,1,4618.862943647894
2,0,9,1,4625.862943647894
1,1,8,-1,4625.90743183311
1,0,8,1,4625.90743183311
1,1,8,-1,4625.910467290014
1,1,8,1,4625.910467290014
1,1,18,-1,4628.579303390196
1,0,18,1,4628.579303390196
2,0,5,-1,4629.862943647894
2,19,11,1,4636.862943647894
1,20,11,1,4636.862943647894
1,7,13,-1,4643.231806210989
1,0,13,1,4643.231806210989
1,1,6,-1,4646.438602965448
1,0,6,1,4646.438602965448
2,0,14,1,4652.862943647894
2,0,8,-1,4656.862943647894
2,0,15,1,4660.862943647894
2,0,6,-1,4667.862943647894
1,1,6,-1,4668.7494275065865
1,0,6,1,4668.7494275065865
2,0,16,1,4669.862943647894
1,1,1,-1,4673.112800079781
1,0,1,1,4673.112800079781
1,1,14,-1,4677.882543990212
1,0,14,1,4677.882543990212
2,0,1,1,4678.112800079781
1,2,4,-1,4678.862943647894
2,0,1,-1,4680.112800079781
2,0,18,-1,4680.862943647894
2,0,6,1,4688.862943647894
1,0,3,-1,4689.3464469396
1,2,3,1,4689.3464469396
2,0,6,-1,4690.862943647894
1,1,6,-1,4699.096266635961
1,0,6,1,4699.096266635961
2,0,14,-1,4700.862943647894
1,1,9,-1,4705.241032558295
1,0,9,1,4705.241032558295
2,0,3,1,4705.3464469396
1,0,0,-1,4705.49823974572
1,3,0,1,4705.49823974572
2,0,6,1,4712.862943647894
2,0,6,-1,4713.862943647894
1,2,4,1,4714.3464469396
1,2,4,-1,4722.959000628445
1,3,4,1,4722.959000628445
1,2,4,-1,4724.862943647894
2,0,4,-1,4727.959000628445
2,0,9,-1,4728.241032558295
1,1,4,-1,4730.732067924954
1,3,4,1,4730.732067924954
2,0,4,-1,4733.732067924954
1,3,8,-1,4735.241032558295
2,0,3,-1,4741.732067924954
2,0,8,-1,4755.241032558295
1,1,17,-1,4757.129248735129
1,0,17,1,4757.129248735129
1,0,5,-1,4767.0595515735085
1,2,5,1,4767.0595515735085
1,1,11,-1,4777.235416921297
1,20,11,1,4777.235416921297
1,1,4,-1,4777.241032558295
2,0,5,1,4786.241032558295
1,0,14,-1,4789.772867800463
1,1,14,1,4789.772867800463
2,0,17,1,4794.129248735129
2,0,17,-1,4795.129248735129
2,0,4,-1,4795.241032558295
1,2,16,-1,4796.443789751042
1,0,16,1,4796.443789751042
2,0,3,-1,4802.241032558295
1,3,8,1,4802.241032558295
2,0,16,-1,4803.443789751042
1,1,1,-1,4808.685572639435
1,0,1,1,4808.685572639435
2,0,1,-1,4818.685572639435
2,0,11,-1,4827.443789751042
1,1,8,-1,4832.790074706205
1,3,8,1,4832.790074706205
2,0,8,-1,4835.790074706205
1,0,0,-1,4838.05300090887
1,4,0,1,4838.05300090887
1,2,8,-1,4843.443789751042
2,0,0,1,4845.05300090887
1,0,6,-1,4847.702031837866
1,1,6,1,4847.702031837866
1,1,4,-1,4855.790074706205
1,1,18,-1,4861.839193518349
1,0,18,1,4861.839193518349
1,7,4,1,4865.05300090887
2,0,4,-1,4866.05300090887
2,0,6,1,4867.790074706205
2,0,14,1,4870.443789751042
1,1,15,-1,4871.3311829647255
1,0,15,1,4871.3311829647255
2,0,3,-1,4874.05300090887
1,0,1,-1,4874.286050612766
1,1,1,1,4874.286050612766
2,1,1,1,4875.286050612766
2,0,8,-1,4881.790074706205
2,1,1,1,4882.286050612766
2,0,16,1,4882.443789751042
2,1,1,1,4889.286050612766
1,0,4,-1,4890.1379860031575
1,8,4,1,4890.1379860031575
2,0,18,-1,4893.443789751042
1,1,4,-1,4902.790074706205
2,0,1,-1,4904.286050612766
2,0,1,1,4906.286050612766
1,1,9,-1,4906.701507451538
1,0,9,1,4906.701507451538
2,0,4,1,4913.790074706205
1,1,4,1,4921.286050612766
2,0,5,1,4921.790074706205
2,0,4,-1,4922.286050612766
2,0,6,1,4930.790074706205
2,0,9,-1,4932.701507451538
1,1,8,-1,4941.701507451538
1,7,8,1,4943.790074706205
2,0,8,1,4955.790074706205
2,20,11,1,4970.790074706205
1,21,11,1,4970.790074706205
1,1,16,-1,4973.7297141069
1,0,16,1,4973.7297141069
2,0,14,1,4987.790074706205
1,8,13,-1,4989.564924922886
1,0,13,1,4989.564924922886
2,0,15,1,4994.790074706205
2,0,16,1,5001.790074706205
1,1,9,-1,5019.9311767025165
1,0,9,1,5019.9311767025165
2,0,16,-1,5026.790074706205
1,2,15,-1,5034.217878289004
1,0,15,1,5034.217878289004
2,0,15,-1,5038.217878289004
1,1,14,-1,5045.32931711697
1,0,14,1,5045.32931711697
1,1,8,-1,5051.218760276774
1,1,8,1,5051.218760276774
1,1,6,-1,5051.67672612559
1,0,6,1,5051.67672612559
2,0,8,-1,5054.218760276774
2,0,11,-1,5058.217878289004
1,22,11,1,5058.217878289004
2,0,9,-1,5069.217878289004
1,1,11,-1,5069.651157859146
1,22,11,1,5069.651157859146
1,3,8,-1,5076.217878289004
1,4,8,-1,5078.5504596597975
1,1,8,1,5078.5504596597975
1,5,8,-1,5089.156495423719
1,1,8,1,5089.156495423719
1,1,7,-1,5092.912617781025
1,0,7,1,5092.912617781025
2,0,8,-1,5099.217878289004
2,0,7,-1,5108.217878289004
2,0,6,-1,5116.217878289004
1,0,8,-1,5116.791465004724
1,2,8,1,5116.791465004724
1,1,8,-1,5119.311802923396
1,1,8,1,5119.311802923396
2,0,8,1,5121.791465004724
2,0,9,1,5128.791465004724
1,3,4,-1,5130.217878289004
1,0,1,-1,5136.923299223693
1,1,1,1,5136.923299223693
2,1,1,1,5137.923299223693
2,1,1,1,5144.923299223693
1,1,3,-1,5149.099473086471
1,0,3,1,5149.099473086471
2,0,8,-1,5150.217878289004
2,0,4,-1,5151.217878289004
2,0,16,1,5160.791465004724
2,0,1,-1,5166.217878289004
1,0,4,-1,5177.316764570642
1,2,4,1,5177.316764570642
1,12,12,-1,5193.226223768956
1,1,12,1,5193.226223768956
1,1,3,-1,5215.309255988864
1,1,3,1,5215.309255988864
2,0,3,-1,5222.309255988864
1,0,4,-1,5229.378222617779
1,3,4,1,5229.378222617779
2,0,1,-1,5233.309255988864
2,0,4,1,5236.378222617779
1,1,8,-1,5242.772169236946
1,0,8,1,5242.772169236946
1,1,15,-1,5246.16723957511
1,0,15,1,5246.16723957511
1,0,6,-1,5246.375432225803
1,1,6,1,5246.375432225803
1,0,0,-1,5248.301121292687
1,1,0,1,5248.301121292687
2,0,6,1,5248.375432225803
2,0,15,-1,5253.16723957511
2,0,0,1,5254.301121292687
1,1,16,-1,5259.845515252008
1,0,16,1,5259.845515252008
1,3,8,1,5261.375432225803
2,0,8,-1,5263.375432225803
1,1,4,1,5273.301121292687
1,1,17,-1,5274.392114890322
1,0,17,1,5274.392114890322
1,1,4,-1,5282.375432225803
2,0,4,1,5283.375432225803
1,1,8,-1,5284.16723957511
2,0,4,-1,5284.375432225803
2,0,8,1,5288.16723957511
1,1,18,-1,5289.846666268049
1,0,18,1,5289.846666268049
1,1,7,-1,5295.378037465165
1,0,7,1,5295.378037465165
1,2,14,-1,5297.736865919998
1,0,14,1,5297.736865919998
1,1,10,-1,5297.795922141824
1,0,10,1,5297.795922141824
1,0,3,-1,5298.761380236306
1,2,3,1,5298.761380236306
2,0,1,-1,5299.375432225803
1,1,8,1,5302.375432225803
2,22,11,1,5304.16723957511
1,24,11,1,5304.16723957511
2,0,7,-1,5309.375432225803
1,0,4,-1,5316.1120964317615
1,1,4,1,5316.1120964317615
1,1,4,-1,5316.360118176493
1,1,4,1,5316.360118176493
2,0,14,1,5319.16723957511
1,2,4,-1,5324.375432225803
2,0,4,1,5325.375432225803
1,1,1,-1,5329.062669156088
1,1,1,1,5329.062669156088
2,0,4,-1,5332.360118176493
2,0,18,-1,5338.16723957511
1,1,8,-1,5344.9691471121605
1,2,8,1,5344.9691471121605
1,3,8,1,5345.375432225803
2,0,17,-1,5346.16723957511
2,0,1,-1,5348.360118176493
1,0,5,-1,5350.367240581918
1,1,5,1,5350.367240581918
1,0,6,-1,5352.463215673017
1,1,6,1,5352.463215673017
2,0,16,-1,5354.16723957511
2,0,5,-1,5363.367240581918
2,0,5,1,5365.367240581918
1,0,0,-1,5366.268611112239
1,1,0,1,5366.268611112239
2,0,0,1,5369.268611112239
2,0,6,1,5373.367240581918
2,0,10,-1,5381.16723957511
1,4,8,1,5387.367240581918
2,0,9,-1,5388.16723957511
1,3,14,-1,5394.596303807001
1,0,14,1,5394.596303807001
1,0,3,-1,5395.720949931931
1,3,3,1,5395.720949931931
1,4,8,-1,5396.16723957511
1,9,13,-1,5397.591859862209
1,0,13,1,5397.591859862209
2,0,3,-1,5400.720949931931
2,0,8,-1,5404.16723957511
2,0,3,1,5405.720949931931
1,3,4,1,5413.720949931931
2,0,6,-1,5415.16723957511
1,0,6,-1,5416.73386246855
1,1,6,1,5416.73386246855
1,1,16,-1,5424.714670111378
1,0,16,1,5424.714670111378
1,2,4,-1,5429.16723957511
1,4,14,-1,5429.300299421372
1,0,14,1,5429.300299421372
2,0,4,-1,5433.16723957511
2,0,6,1,5441.16723957511
2,0,3,-1,5442.16723957511
1,2,16,-1,5443.814577889803
1,0,16,1,5443.814577889803
1,1,3,-1,5444.847307473231
1,0,3,1,5444.847307473231
1,3,16,-1,5446.110964750469
1,0,16,1,5446.110964750469
2,0,3,-1,5447.847307473231
1,5,8,1,5452.16723957511
2,0,16,1,5457.714670111378
2,0,16,-1,5462.714670111378
1,10,13,-1,5463.7247086503885
1,0,13,1,5463.7247086503885
1,3,8,-1,5497.714670111378
2,0,8,-1,5501.714670111378
2,0,8,1,5504.714670111378
2,0,7,-1,5508.714670111378
2,0,10,1,5515.714670111378
1,0,3,-1,5515.801111389414
1,1,3,1,5515.801111389414
1,1,6,-1,5520.4602020087605
1,0,6,1,5520.4602020087605
2,0,5,-1,5520.714670111378
1,2,11,-1,5522.011855038844
1,24,11,1,5522.011855038844
2,24,11,1,5524.714670111378
1,25,11,1,5524.714670111378
1,1,4,-1,5529.713135632131
1,3,4,1,5529.713135632131
2,0,3,1,5530.801111389414
1,4,4,1,5538.801111389414
2,0,4,1,5546.801111389414
2,0,16,1,5547.714670111378
1,1,16,-1,5548.569246683597
1,0,16,1,5548.569246683597
1,0,1,-1,5550.420512054474
1,2,1,1,5550.420512054474
2,2,1,1,5551.420512054474
2,0,17,1,5554.714670111378
2,2,1,1,5558.420512054474
1,1,8,-1,5561.491438008535
1,0,8,1,5561.491438008535
2,2,1,1,5565.420512054474
1,3,8,1,5566.801111389414
2,0,8,-1,5568.801111389414
2,2,1,1,5572.420512054474
1,1,4,-1,5575.548974834593
1,1,4,1,5575.548974834593
2,0,7,-1,5576.801111389414
2,0,4,-1,5578.548974834593
2,2,1,1,5579.420512054474
1,1,5,-1,5582.625355516471
1,0,5,1,5582.625355516471
2,2,1,1,5586.420512054474
2,0,3,-1,5586.548974834593
1,0,3,-1,5587.165773229559
1,1,3,1,5587.165773229559
2,0,3,1,5589.165773229559
2,0,5,-1,5592.625355516471
2,2,1,1,5593.420512054474
1,0,0,-1,5597.0829985582
1,1,0,1,5597.0829985582
1,2,4,1,5597.165773229559
1,1,15,-1,5597.85094453033
1,0,15,1,5597.85094453033
2,2,1,1,5600.420512054474
1,1,4,-1,5600.625355516471
2,0,4,1,5603.625355516471
2,0,4,-1,5603.625355516471
2,2,1,1,5607.420512054474
2,0,8,1,5609.801111389414
2,2,1,1,5614.420512054474
2,0,9,1,5617.801111389414
1,0,9,-1,5619.08349197218
1,1,9,1,5619.08349197218
2,0,1,-1,5619.625355516471
2,0,9,1,5621.08349197218
1,2,8,1,5622.625355516471
2,0,1,1,5624.420512054474
1,1,17,-1,5625.118087585306
1,0,17,1,5625.118087585306
1,5,14,-1,5630.953875471711
1,0,14,1,5630.953875471711
2,25,11,1,5632.08349197218
1,26,11,1,5632.08349197218
1,0,3,-1,5639.403592146472
1,1,3,1,5639.403592146472
1,2,4,1,5639.420512054474
1,0,8,-1,5642.262108787879
1,3,8,1,5642.262108787879
2,0,14,1,5648.08349197218
1,13,12,-1,5653.529705184509
1,1,12,1,5653.529705184509
2,0,4,1,5659.420512054474
2,0,17,1,5663.08349197218
2,0,17,-1,5665.08349197218
1,1,9,-1,5668.14774357549
1,0,9,1,5668.14774357549
1,0,4,-1,5675.203259436754
1,1,4,1,5675.203259436754
2,0,15,-1,5677.08349197218
1,5,8,1,5678.420512054474
1,14,12,-1,5681.2867747696455
1,1,12,1,5681.2867747696455
1,0,8,-1,5681.742533710798
1,6,8,1,5681.742533710798
1,27,11,1,5696.08349197218
2,0,4,1,5698.420512054474
2,0,11,-1,5700.08349197218
1,0,8,-1,5701.635177235307
1,7,8,1,5701.635177235307
2,0,9,-1,5714.08349197218
1,1,6,-1,5714.098396595196
1,1,6,1,5714.098396595196
1,1,7,-1,5715.354891610357
1,0,7,1,5715.354891610357
1,8,8,1,5718.420512054474
1,1,4,-1,5718.8981556293475
1,0,4,1,5718.8981556293475
1,1,10,-1,5722.2206321322265
1,0,10,1,5722.2206321322265
1,2,8,-1,5723.08349197218
2,0,8,-1,5726.08349197218
2,0,7,-1,5733.08349197218
2,0,8,1,5734.08349197218
1,0,3,-1,5740.81758684961
1,2,3,1,5740.81758684961
2,0,6,-1,5741.08349197218
2,0,9,1,5743.08349197218
2,0,3,-1,5745.81758684961
1,0,7,-1,5746.782102245412
1,1,7,1,5746.782102245412
2,0,3,1,5749.81758684961
2,27,11,1,5754.08349197218
1,30,11,1,5754.08349197218
1,3,4,-1,5755.08349197218
1,2,4,1,5756.81758684961
2,0,4,1,5760.81758684961
1,1,15,-1,5762.71460387695
1,0,15,1,5762.71460387695
2,0,14,1,5770.08349197218
2,0,7,1,5776.81758684961
1,0,8,-1,5780.568456541421
1,1,8,1,5780.568456541421
2,0,16,1,5781.08349197218
1,1,8,-1,5782.905926848574
1,1,8,1,5782.905926848574
1,4,8,1,5784.81758684961
2,0,17,1,5789.08349197218
1,0,3,-1,5790.159419278656
1,1,3,1,5790.159419278656
2,0,3,-1,5795.159419278656
1,1,17,-1,5795.678263964021
1,0,17,1,5795.678263964021
2,0,3,1,5796.159419278656
2,0,15,-1,5801.08349197218
1,1,10,-1,5802.351644119079
1,1,10,1,5802.351644119079
1,1,4,1,5804.159419278656
1,1,18,-1,5809.730389999546
1,0,18,1,5809.730389999546
2,0,14,-1,5817.08349197218
2,0,4,1,5823.159419278656
1,1,14,-1,5824.220987087615
1,0,14,1,5824.220987087615
1,0,1,-1,5838.063261602599
1,1,1,1,5838.063261602599
2,0,10,-1,5838.08349197218
2,1,1,1,5839.063261602599
1,5,8,1,5843.159419278656
2,1,1,1,5846.063261602599
2,0,9,-1,5847.08349197218
2,1,1,1,5853.063261602599
1,4,8,-1,5854.08349197218
2,1,1,1,5860.063261602599
2,0,8,1,5861.08349197218
2,0,8,-1,5863.08349197218
2,1,1,1,5867.063261602599
2,0,7,-1,5871.08349197218
2,1,1,1,5874.063261602599
1,0,8,-1,5878.344661006156
1,1,8,1,5878.344661006156
2,30,11,1,5879.08349197218
1,32,11,1,5879.08349197218
1,1,10,-1,5879.421731540646
1,1,10,1,5879.421731540646
2,1,1,1,5881.063261602599
1,1,3,-1,5882.577632462532
1,0,3,1,5882.577632462532
2,1,1,1,5888.063261602599
1,4,4,-1,5889.08349197218
2,0,3,-1,5889.577632462532
1,2,17,-1,5889.847745209948
1,0,17,1,5889.847745209948
2,0,14,1,5894.08349197218
2,1,1,1,5895.063261602599
2,0,1,-1,5900.577632462532
2,0,1,1,5903.063261602599
1,2,10,-1,5906.057260635394
1,1,10,1,5906.057260635394
2,0,17,-1,5923.08349197218
1,15,12,-1,5924.510957251417
1,1,12,1,5924.510957251417
1,1,11,-1,5926.2654912300895
1,32,11,1,5926.2654912300895
1,1,7,-1,5942.853913557785
1,0,7,1,5942.853913557785
1,1,7,-1,5945.197051485901
1,1,7,1,5945.197051485901
1,0,0,-1,5946.099171415138
1,2,0,1,5946.099171415138
2,0,11,-1,5952.2654912300895
2,0,7,1,5956.853913557785
1,1,10,-1,5960.26880848524
1,1,10,1,5960.26880848524
1,1,15,-1,5962.800377237894
1,0,15,1,5962.800377237894
2,0,10,-1,5963.2654912300895
1,2,8,1,5963.853913557785
2,0,0,1,5965.099171415138
2,0,9,-1,5971.2654912300895
2,0,7,-1,5971.853913557785
1,5,8,-1,5978.2654912300895
2,0,3,1,5980.099171415138
1,4,4,-1,5981.804160540324
1,1,4,1,5981.804160540324
1,1,5,-1,5985.90059963433
1,0,5,1,5985.90059963433
1,5,4,-1,5987.853913557785
1,2,4,1,5988.099171415138
1,5,8,-1,5988.267800129061
1,3,8,1,5988.267800129061
2,0,4,-1,5995.099171415138
2,0,3,-1,6005.099171415138
1,0,3,-1,6009.65958762266
1,1,3,1,6009.65958762266
2,0,8,-1,6013.853913557785
2,0,1,-1,6017.099171415138
1,0,17,-1,6019.558303201247
1,1,17,1,6019.558303201247
2,0,7,-1,6021.853913557785
1,1,16,-1,6025.4975750379845
1,1,16,1,6025.4975750379845
