elevIndex,direction,floorIndex,latterStatus,time
a1,1,4,0,3180.689772379122
a1,1,10,1,3182.689772379122
a0,1,4,0,3182.896406946791
a2,1,15,0,3184.8379782224783
a2,1,16,0,3192.8379782224783
a0,1,3,1,3195.624050065728
a0,-1,15,0,3200.624050065728
a0,1,3,0,3200.624050065728
a1,1,8,0,3200.689772379122
a0,1,4,1,3202.624050065728
a1,1,10,1,3204.689772379122
a1,1,10,1,3204.689772379122
a2,1,18,0,3205.8379782224783
a2,-1,0,0,3205.8379782224783
a0,1,4,0,3208.624050065728
a2,-1,8,1,3208.8379782224783
a2,-1,4,1,3208.8379782224783
a1,1,4,1,3210.624050065728
a1,1,10,0,3214.689772379122
a1,-1,8,0,3218.689772379122
a2,1,10,1,3218.689772379122
a1,-1,14,1,3221.689772379122
a1,-1,10,1,3221.689772379122
a2,-1,4,0,3226.8379782224783
a1,-1,10,1,3227.434831895162
a2,-1,8,1,3228.8379782224783
a1,-1,10,0,3231.689772379122
a1,-1,14,1,3233.689772379122
a0,1,1,1,3245.66673787866
a2,-1,8,0,3246.8379782224783
a2,1,10,0,3247.8379782224783
a1,-1,8,1,3247.8379782224783
a2,1,16,1,3248.8379782224783
a1,-1,10,1,3249.8087849477183
a1,-1,14,0,3251.689772379122
a1,1,4,0,3254.689772379122
a0,-1,14,1,3254.689772379122
a1,1,10,1,3255.689772379122
a2,-1,2,1,3258.5497577320043
a0,-1,17,0,3258.66673787866
a0,1,1,0,3258.66673787866
a0,1,4,1,3260.66673787866
a0,-1,14,1,3262.9768886701963
a0,1,4,0,3274.66673787866
a2,1,16,0,3274.8379782224783
a0,-1,14,0,3276.66673787866
a2,-1,2,0,3276.8379782224783
a0,-1,18,1,3277.66673787866
a2,-1,8,1,3277.8379782224783
a1,1,7,1,3278.5069994879777
a1,1,10,0,3281.689772379122
a1,-1,8,0,3282.689772379122
a2,1,10,1,3282.689772379122
a1,-1,14,1,3285.689772379122
a1,-1,14,1,3285.689772379122
a0,-1,18,0,3295.66673787866
a1,-1,10,0,3295.689772379122
a1,-1,14,1,3296.689772379122
a1,-1,13,1,3302.273397291542
a2,-1,8,0,3303.8379782224783
a2,1,10,0,3305.8379782224783
a1,-1,8,1,3305.8379782224783
a2,1,18,1,3307.8379782224783
a1,-1,13,0,3311.273397291542
a1,-1,14,1,3313.273397291542
a0,1,0,1,3317.687396889275
a0,1,0,0,3318.687396889275
a1,-1,14,0,3319.273397291542
a0,1,4,1,3321.687396889275
a0,1,4,1,3321.687396889275
a0,1,1,1,3333.0082770773474
a1,1,7,0,3334.273397291542
a1,1,10,1,3335.273397291542
a0,1,4,0,3339.687396889275
a2,1,18,0,3341.8379782224783
a1,-1,8,1,3345.1634882398553
a1,1,10,0,3349.273397291542
a1,-1,8,0,3350.273397291542
a2,1,10,1,3350.273397291542
a1,-1,12,1,3354.273397291542
a1,-1,11,1,3354.273397291542
a0,-1,17,0,3356.687396889275
a0,1,1,0,3356.687396889275
a0,1,4,1,3358.687396889275
a2,-1,1,1,3363.5651881061235
a1,-1,11,0,3368.273397291542
a0,1,4,0,3372.687396889275
a1,-1,12,0,3375.273397291542
a1,-1,14,1,3379.273397291542
a2,-1,8,0,3383.273397291542
a2,1,10,0,3383.273397291542
a0,1,0,1,3384.1199735214627
a2,1,17,1,3384.273397291542
a1,-1,14,0,3389.273397291542
a1,1,5,1,3393.325420537907
a1,1,5,0,3398.325420537907
a0,-1,18,0,3401.1199735214627
a0,1,0,0,3401.1199735214627
a1,1,6,1,3402.325420537907
a1,1,7,1,3402.325420537907
a0,1,4,1,3403.1199735214627
a1,1,6,0,3408.325420537907
a2,-1,4,1,3408.380639047718
a0,1,0,1,3412.8984622008206
a2,1,17,0,3414.273397291542
a2,-1,1,0,3416.273397291542
a1,1,7,0,3416.325420537907
a0,1,4,0,3421.1199735214627
a2,-1,8,1,3422.273397291542
a2,-1,8,1,3422.273397291542
a2,-1,8,1,3422.273397291542
a1,-1,9,1,3424.807021458061
a1,1,9,0,3433.807021458061
a1,-1,9,0,3433.807021458061
a2,-1,4,0,3436.273397291542
a2,-1,8,1,3437.273397291542
a1,-1,14,1,3437.807021458061
a1,-1,14,1,3437.807021458061
a0,-1,18,0,3440.1199735214627
a0,1,0,0,3440.1199735214627
a0,1,4,1,3442.1199735214627
a0,-1,14,1,3443.762135488564
a2,-1,8,0,3455.273397291542
a1,-1,8,1,3456.273397291542
a2,-1,5,1,3459.5812774457972
a1,-1,14,0,3459.807021458061
a0,1,4,0,3460.1199735214627
a0,-1,14,0,3461.1199735214627
a1,-1,12,1,3463.1392164283548
a0,-1,17,1,3470.1199735214627
a0,-1,18,1,3470.1199735214627
a0,-1,17,1,3470.1199735214627
a0,-1,15,1,3470.1199735214627
a0,-1,18,1,3470.1199735214627
a1,-1,10,1,3470.5445771029454
a2,1,13,0,3472.5812774457972
a2,-1,5,0,3472.5812774457972
a2,-1,7,1,3474.5812774457972
a2,-1,8,1,3474.5812774457972
a0,-1,15,0,3476.1199735214627
a2,-1,7,0,3484.5812774457972
a1,1,10,0,3487.807021458061
a1,-1,8,0,3487.807021458061
a0,-1,17,0,3488.1199735214627
a2,-1,8,0,3491.5812774457972
a1,-1,12,1,3495.807021458061
a1,-1,14,1,3495.807021458061
a1,-1,14,1,3495.807021458061
a1,-1,14,1,3495.807021458061
a1,-1,11,1,3495.807021458061
a0,-1,18,0,3498.1199735214627
a2,-1,1,1,3498.3889261904924
a1,-1,10,0,3505.807021458061
a1,-1,14,1,3508.807021458061
a1,-1,12,1,3508.807021458061
a1,-1,11,0,3514.807021458061
a1,-1,12,0,3522.807021458061
a2,1,17,0,3527.3889261904924
a2,-1,1,0,3527.3889261904924
a2,-1,8,1,3528.3889261904924
a1,-1,14,1,3528.807021458061
a0,-1,14,1,3529.5113013087707
a1,-1,14,0,3538.807021458061
a0,-1,14,1,3543.807021458061
a0,1,4,0,3546.5113013087707
a0,-1,14,0,3546.5113013087707
a0,-1,17,1,3551.5113013087707
a0,-1,18,1,3551.5113013087707
a0,-1,15,1,3551.5113013087707
a0,-1,15,0,3557.5113013087707
a2,-1,8,0,3558.3889261904924
a1,-1,8,1,3560.3889261904924
a0,-1,17,0,3568.5113013087707
a2,-1,6,1,3568.5504331629595
a0,-1,18,0,3576.5113013087707
a2,1,12,0,3577.5504331629595
a2,-1,6,0,3577.5504331629595
a2,-1,8,1,3581.5504331629595
a2,-1,8,1,3581.5504331629595
a2,-1,8,1,3581.5504331629595
a1,1,8,1,3582.5720786814186
a1,1,10,0,3585.3889261904924
a1,-1,8,0,3585.3889261904924
a2,1,13,1,3586.4445698186546
a1,-1,14,1,3587.3889261904924
a2,-1,8,0,3591.5504331629595
a1,-1,8,1,3592.5504331629595
a1,-1,10,1,3594.514226826543
a1,-1,10,0,3599.514226826543
