name,action,floor,time,direction,riderNumAfter
a1,1,4,508.4276164474184,1.0,
a0,1,B4,510.01674038203413,-1.0,
a1,2,4,511.04594167480445,1.0,3.0
a0,0,B4,513.0167403820342,,
a1,1,5,516.0459416748045,1.0,
a1,0,5,519.0459416748045,,
a0,1,B3,520.6180575529552,1.0,
a2,1,14,522.0459416748045,-1.0,
a0,1,B2,524.6180575529552,1.0,
a2,1,13,526.0459416748045,-1.0,
a0,1,B1,528.6180575529552,1.0,
a2,1,12,530.0459416748045,-1.0,
a0,1,1,532.6180575529552,1.0,
a2,1,11,534.0459416748045,-1.0,
a3,2,B3,534.5993438344128,1.0,0.0
a0,2,1,534.6180575529552,-1.0,1.0
a3,0,B3,535.5993438344128,,
a2,1,10,538.0459416748045,-1.0,
a0,1,B1,539.6180575529552,-1.0,
a3,2,B3,541.5993438344128,1.0,0.0
a2,1,9,542.0459416748045,-1.0,
a3,0,B3,542.5993438344128,,
a0,1,B2,543.6180575529552,-1.0,
a2,1,8,546.0459416748045,-1.0,
a0,1,B3,547.6180575529552,-1.0,
a3,2,B3,548.5993438344128,1.0,0.0
a3,0,B3,549.5993438344128,,
a2,1,7,550.0459416748045,-1.0,
a0,1,B4,551.6180575529552,-1.0,
a2,1,6,554.0459416748045,-1.0,
a0,0,B4,554.6180575529552,,
a3,2,B3,555.5993438344128,1.0,0.0
a3,0,B3,556.5993438344128,,
a2,1,5,558.0459416748045,-1.0,
a3,2,B3,562.5993438344128,1.0,0.0
a3,0,B3,563.5993438344128,,
a2,2,5,565.0459416748045,1.0,4.0
a3,2,B3,569.5993438344128,1.0,0.0
a2,1,6,570.0459416748045,1.0,
a3,0,B3,570.5993438344128,,
a2,1,7,574.0459416748045,1.0,
a2,2,7,576.0459416748045,1.0,3.0
a3,2,B3,576.5993438344128,1.0,0.0
a3,0,B3,577.5993438344128,,
a2,1,8,581.0459416748045,1.0,
a3,2,B3,583.5993438344128,1.0,0.0
a3,0,B3,584.5993438344128,,
a2,1,9,585.0459416748045,1.0,
a2,1,10,589.0459416748045,1.0,
a1,1,4,589.8731012342686,-1.0,
a3,2,B3,590.5993438344128,1.0,0.0
a1,2,4,590.8731012342686,-1.0,0.0
a3,0,B3,591.5993438344128,,
a1,2,4,591.8731012342686,1.0,1.0
a2,1,11,593.0459416748045,1.0,
a2,2,11,596.0459416748045,1.0,2.0
a1,1,5,596.8731012342686,1.0,
a3,2,B3,597.5993438344128,1.0,0.0
a3,0,B3,598.5993438344128,,
a1,0,5,599.8731012342686,,
a2,1,12,601.0459416748045,1.0,
a3,2,B3,604.5993438344128,1.0,0.0
a2,1,13,605.0459416748045,1.0,
a3,0,B3,605.5993438344128,,
a2,2,13,608.0459416748045,1.0,1.0
a1,1,4,611.1281589174047,-1.0,
a3,2,B3,611.5993438344128,1.0,0.0
a3,0,B3,612.5993438344128,,
a2,1,14,613.0459416748045,1.0,
a1,1,3,615.1281589174047,-1.0,
a4,1,9,616.3063797211374,1.0,
a2,1,15,617.0459416748045,1.0,
a4,2,9,617.3063797211374,1.0,0.0
a3,2,B3,618.5993438344128,1.0,0.0
a1,1,2,619.1281589174047,-1.0,
a4,2,9,619.3063797211374,-1.0,1.0
a3,0,B3,619.5993438344128,,
a1,2,2,621.1281589174047,-1.0,1.0
a4,1,8,624.3063797211374,-1.0,
a2,1,14,625.0459416748045,-1.0,
a3,2,B3,625.5993438344128,1.0,0.0
a1,1,1,626.1281589174047,-1.0,
a3,0,B3,626.5993438344128,,
a4,0,8,627.3063797211374,,
a2,1,13,630.3063797211374,-1.0,
a3,2,B3,632.5993438344128,1.0,0.0
a3,0,B3,633.5993438344128,,
a1,1,2,634.1281589174047,1.0,
a2,1,12,634.3063797211374,-1.0,
a1,1,3,638.1281589174047,1.0,
a2,1,11,638.3063797211374,-1.0,
a3,2,B3,639.5993438344128,1.0,0.0
a3,0,B3,640.5993438344128,,
a1,1,4,642.1281589174047,1.0,
a2,1,10,642.3063797211374,-1.0,
a1,1,5,646.1281589174047,1.0,
a2,1,9,646.3063797211374,-1.0,
a3,2,B3,646.5993438344128,1.0,0.0
a3,0,B3,647.5993438344128,,
a1,2,5,649.1281589174047,-1.0,1.0
a2,1,8,650.3063797211374,-1.0,
a3,2,B3,653.5993438344128,1.0,0.0
a1,1,4,654.1281589174047,-1.0,
a2,2,8,654.3063797211374,-1.0,2.0
a3,0,B3,654.5993438344128,,
a1,1,3,658.1281589174047,-1.0,
a2,1,7,659.3063797211374,-1.0,
a3,2,B3,660.5993438344128,1.0,0.0
a3,0,B3,661.5993438344128,,
a1,1,2,662.1281589174047,-1.0,
a2,2,7,664.3063797211374,-1.0,2.0
a1,1,1,666.1281589174047,-1.0,
a3,2,B3,667.5993438344128,1.0,0.0
a3,0,B3,668.5993438344128,,
a2,1,6,669.3063797211374,-1.0,
a1,0,1,670.1281589174047,,
a2,2,6,671.3063797211374,-1.0,3.0
a0,1,B3,673.1281589174047,1.0,
a3,2,B3,674.5993438344128,1.0,0.0
a3,0,B3,675.5993438344128,,
a2,1,5,676.3063797211374,-1.0,
a0,1,B2,677.1281589174047,1.0,
a0,1,B1,681.1281589174047,1.0,
a3,2,B3,681.5993438344128,1.0,0.0
a3,0,B3,682.5993438344128,,
a1,1,2,684.3063797211374,1.0,
a0,1,1,685.1281589174047,1.0,
a2,2,5,686.3063797211374,1.0,4.0
a0,2,1,687.1281589174047,-1.0,1.0
a1,1,3,688.3063797211374,1.0,
a3,2,B3,688.5993438344128,1.0,0.0
a3,0,B3,689.5993438344128,,
a2,1,6,691.3063797211374,1.0,
a0,1,B1,692.1281589174047,-1.0,
a1,1,4,692.3063797211374,1.0,
a2,2,6,693.3063797211374,1.0,5.0
a3,2,B3,695.5993438344128,1.0,0.0
a0,1,B2,696.1281589174047,-1.0,
a1,1,5,696.3063797211374,1.0,
a3,0,B3,696.5993438344128,,
a2,1,7,698.3063797211374,1.0,
a0,1,B3,700.1281589174047,-1.0,
a1,2,5,700.3063797211374,-1.0,2.0
a2,1,8,702.3063797211374,1.0,
a3,2,B3,702.5993438344128,1.0,0.0
a0,2,B3,703.1281589174047,-1.0,0.0
a3,0,B3,703.5993438344128,,
a0,0,B3,704.1281589174047,,
a1,1,4,705.3063797211374,-1.0,
a1,1,3,709.3063797211374,-1.0,
a2,2,8,709.3063797211374,1.0,3.0
a0,2,B3,710.5993438344128,1.0,1.0
a2,1,9,714.3063797211374,1.0,
a1,2,3,714.7227539400187,-1.0,3.0
a0,1,B2,715.5993438344128,1.0,
a4,2,8,717.3063797211374,1.0,1.0
a2,1,10,718.3063797211374,1.0,
a0,1,B1,719.5993438344128,1.0,
a1,1,2,719.7227539400187,-1.0,
a2,1,11,722.3063797211374,1.0,
a4,1,9,722.3063797211374,1.0,
a0,1,1,723.5993438344128,1.0,
a1,1,1,723.7227539400187,-1.0,
a4,2,9,724.3063797211374,1.0,0.0
a4,0,9,725.3063797211374,,
a2,2,11,726.3063797211374,1.0,1.0
a0,0,1,727.5993438344128,,
a1,1,2,730.7227539400187,1.0,
a2,1,12,731.3063797211374,1.0,
a1,2,2,732.7227539400187,1.0,1.0
a2,1,13,735.3063797211374,1.0,
a2,2,13,737.3063797211374,1.0,0.0
a1,1,3,737.7227539400187,1.0,
a1,1,4,741.7227539400187,1.0,
a2,1,12,742.3063797211374,-1.0,
a1,1,5,745.7227539400187,1.0,
a2,2,12,747.3063797211374,-1.0,2.0
a2,1,11,752.3063797211374,-1.0,
a1,1,4,752.7227539400187,-1.0,
a1,2,4,754.7227539400187,-1.0,1.0
a2,1,10,756.3063797211374,-1.0,
a1,1,3,759.7227539400187,-1.0,
a2,1,9,760.3063797211374,-1.0,
a1,1,2,763.7227539400187,-1.0,
a2,1,8,764.3063797211374,-1.0,
a1,1,1,767.7227539400187,-1.0,
a2,1,7,768.3063797211374,-1.0,
a1,0,1,770.7227539400187,,
a2,1,6,772.3063797211374,-1.0,
a2,1,5,776.3063797211374,-1.0,
a0,2,1,777.7227539400187,-1.0,5.0
a2,0,5,780.3063797211374,,
a0,1,B1,782.7227539400187,-1.0,
a1,1,2,783.3063797211374,1.0,
a0,2,B1,786.7227539400187,-1.0,3.0
a1,1,3,787.3063797211374,1.0,
a1,1,4,791.3063797211374,1.0,
a0,1,B2,791.7227539400187,-1.0,
a1,1,5,795.3063797211374,1.0,
a0,1,B3,795.7227539400187,-1.0,
a1,2,5,798.3063797211374,-1.0,2.0
a0,2,B3,798.7227539400187,-1.0,1.0
a1,1,4,803.3063797211374,-1.0,
a0,1,B4,803.7227539400187,-1.0,
a0,0,B4,806.7227539400187,,
a1,1,3,807.3063797211374,-1.0,
a1,1,2,811.3063797211374,-1.0,
a1,1,1,815.3063797211374,-1.0,
a1,0,1,819.3063797211374,,
a0,1,B3,822.3063797211374,1.0,
a0,1,B2,826.3063797211374,1.0,
a0,1,B1,830.3063797211374,1.0,
a0,1,1,834.3063797211374,1.0,
a0,2,1,838.3063797211374,-1.0,2.0
a0,1,B1,843.3063797211374,-1.0,
a0,2,B1,846.3063797211374,-1.0,1.0
a4,1,8,851.022358523307,-1.0,
a0,1,B2,851.3063797211374,-1.0,
a4,2,8,854.022358523307,1.0,1.0
a1,1,2,854.291095488519,1.0,
a1,2,2,855.291095488519,1.0,0.0
a0,1,B3,855.3063797211374,-1.0,
a1,2,2,857.291095488519,-1.0,1.0
a4,1,9,859.022358523307,1.0,
a0,1,B4,859.3063797211374,-1.0,
a4,2,9,861.022358523307,1.0,0.0
a4,0,9,862.022358523307,,
a1,1,1,862.291095488519,-1.0,
a1,0,1,866.291095488519,,
a0,1,B3,867.3063797211374,1.0,
a0,1,B2,871.3063797211374,1.0,
a0,1,B1,875.3063797211374,1.0,
a0,2,B1,878.3063797211374,1.0,1.0
a0,1,1,883.3063797211374,1.0,
a0,2,1,888.3063797211374,-1.0,1.0
a0,1,B1,893.3063797211374,-1.0,
a0,2,B1,896.3063797211374,-1.0,0.0
a0,0,B1,897.3063797211374,,
a2,1,6,939.5866709924389,1.0,
a2,2,6,940.5866709924389,1.0,0.0
a2,2,6,941.5866709924389,-1.0,1.0
a2,1,5,946.5866709924389,-1.0,
a2,0,5,949.5866709924389,,
a2,1,6,959.1214188448797,1.0,
a2,1,7,963.1214188448797,1.0,
a2,2,7,964.1214188448797,1.0,0.0
a2,2,7,966.1214188448797,-1.0,1.0
a1,1,2,966.8822449619809,1.0,
a1,1,3,970.8822449619809,1.0,
a2,1,6,971.1214188448797,-1.0,
a0,1,B2,973.9055433943222,-1.0,
a1,1,4,974.8822449619809,1.0,
a2,1,5,975.1214188448797,-1.0,
a0,1,B3,977.9055433943222,-1.0,
a1,1,5,978.8822449619809,1.0,
a2,0,5,979.1214188448797,,
a0,2,B3,979.9055433943222,-1.0,1.0
a1,2,5,981.8822449619809,-1.0,1.0
a0,1,B4,984.9055433943222,-1.0,
a1,1,4,986.8822449619809,-1.0,
